intelligence_m1,grindstone_m1,creativity_m1,leader_m1,achievement_m1,honesty_m1,royalty_m1,justice_m1,trust_m1,sympathy_m1,dominant_personality_m1,politeness_m1,attractive_m1,neatness_m1,strength_m1,body_m1,physical_features_m1,beauty_m1,friends_m1,outgoing_m1,cooperativeness_m1,humor_m1,communication_m1,sports_m1,art_m1,music_m1,school_m1,clubs_m1,Ability_and_Competence_mean_m1,Character_or_Morality_mean_m1,Appearance_mean_m1,Social_Relations_mean_m1,Activities_Engagement_mean_m1,intelligence_m2,grindstone_m2,creativity_m2,leader_m2,achievement_m2,honesty_m2,royalty_m2,justice_m2,trust_m2,sympathy_m2,dominant_personality_m2,politeness_m2,attractive_m2,neatness_m2,strength_m2,body_m2,physical_features_m2,beauty_m2,friends_m2,outgoing_m2,cooperativeness_m2,humor_m2,communication_m2,sports_m2,art_m2,music_m2,school_m2,clubs_m2,Ability_and_Competence_mean_m2,Character_or_Morality_mean_m2,Appearance_mean_m2,Social_Relations_mean_m2,Activities_Engagement_mean_m2
0.7500000000000001,0.5555555555555556,0.888888888888889,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.4444444444444445,0.3333333333333333,0.5555555555555556,0.5,0.625,0.4444444444444445,0.3333333333333333,0.4,0.5555555555555556,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.33333333333333337,0.5,0.5555555555555556,0.7,0.7142857142857143,0.2,0.4444444444444445,0.2,0.7777777777777778,0.5,0.8157894736842104,0.5744680851063828,0.3799999999999999,0.6153846153846154,0.5454545454545455,0.2183711876478841,0.23119213059621976,0.0,0.0,0.1282001870636422,0.21539008297191736,0.0,0.2772915966976285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25679393816872387,0.38493083556295593,0.0,0.0,0.0,0.0,0.0,0.12670156090726536,0.0,0.32656211689939474,0.18053283895392866,0.0,0.29921063593635944,0.09492939328872549
0.37499999999999994,0.2222222222222222,0.7777777777777778,0.11111111111111112,0.33333333333333337,0.2222222222222222,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.24999999999999997,0.37500000000000006,0.2222222222222222,0.7777777777777777,0.4,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.7777777777777777,0.5555555555555556,0.7499999999999999,0.33333333333333337,0.5,0.5714285714285714,0.2,1.0,0.3,0.33333333333333337,0.3,0.4210526315789473,0.21276595744680837,0.64,0.5897435897435896,0.5454545454545455,0.0,0.0,0.0,0.40973498581818024,0.28106147385541974,0.0,0.656892760462815,0.0,0.2165275723326954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34832349068340734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042257399444754,0.0,0.4870139399092584,0.26318070615258754,0.0,0.13261042749016866,0.15301331292248013
0.6249999999999999,0.5555555555555556,0.2222222222222222,0.11111111111111112,0.7777777777777778,0.4444444444444445,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.24999999999999997,0.125,0.4444444444444445,0.4444444444444445,0.3,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.4444444444444445,0.2222222222222222,0.125,0.2222222222222222,0.2,0.28571428571428575,0.9,0.11111111111111112,0.1,0.6666666666666666,0.2,0.526315789473684,0.31914893617021267,0.5999999999999999,0.23076923076923062,0.5151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41505757777846525,0.0,0.1419240276584849,0.0,0.0,0.0,0.19137586242022026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11260613439034202,0.0,0.0,0.0,0.2561698664065747,0.07285880971465007,0.08436858979257343
0.7500000000000001,0.888888888888889,0.4444444444444445,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.625,0.5,0.6666666666666666,0.5555555555555556,0.6,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.7777777777777778,0.625,0.6666666666666666,0.5,0.7142857142857143,0.4,0.3333333333333333,0.3,0.7777777777777778,0.5,0.7894736842105263,0.7021276595744679,0.5,0.7179487179487177,0.606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33551098450396044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20820882326356413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905487573609328,0.0,0.0,0.10759890521940263,0.0,0.07926729548453477,0.1427660227598401
0.8749999999999999,0.7777777777777778,0.4444444444444445,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.22222222222222224,0.5555555555555556,0.6666666666666666,0.625,0.625,0.6666666666666666,0.5555555555555556,0.4,0.5555555555555556,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.625,0.6666666666666666,0.4,0.7142857142857143,0.3,0.22222222222222224,0.2,0.7777777777777778,0.5,0.8157894736842104,0.7021276595744679,0.47999999999999987,0.6410256410256409,0.5151515151515152,0.0,0.0,0.0,0.0,0.19480045775701316,0.0,0.0,0.0,0.2421744992105359,0.0,0.0,0.0,0.0,0.0,0.26083818042040213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14491489765858,0.077665746251605,0.15823359573833443,0.0,0.0
0.7500000000000001,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.6666666666666666,0.4444444444444445,0.22222222222222224,0.3333333333333333,0.4444444444444445,0.125,0.7499999999999999,0.33333333333333337,0.888888888888889,0.5,0.7777777777777777,0.888888888888889,0.888888888888889,0.7777777777777777,0.2222222222222222,0.5,0.33333333333333337,0.3,0.5714285714285714,0.4,0.22222222222222224,0.2,0.6666666666666666,0.3,0.5789473684210524,0.4468085106382977,0.86,0.41025641025641013,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34507091577760807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335687991773316,0.3310737991785721,0.0,0.0,0.0,0.0,0.0,0.0,0.5863155522131052,0.1406884934015601,0.0,0.0,0.12438409922716973,0.13222419121035078,0.1260432879612163,0.35216300101345704
0.7500000000000001,0.5555555555555556,0.4444444444444445,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.5,0.625,0.4444444444444445,0.4444444444444445,0.3,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.7499999999999999,0.5555555555555556,0.5,0.7142857142857143,0.2,0.3333333333333333,0.2,0.6666666666666666,0.5,0.7105263157894735,0.6170212765957447,0.39999999999999997,0.6666666666666664,0.4848484848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645507086691703,0.0,0.0,0.26104128807108273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838140582361802,0.09425635955819647,0.0,0.0,0.0,0.31235576751864225,0.0,0.442578232251445
0.6249999999999999,0.7777777777777778,0.2222222222222222,0.11111111111111112,0.5555555555555556,0.4444444444444445,0.11111111111111112,0.22222222222222224,0.4444444444444445,0.24999999999999997,0.37500000000000006,0.5555555555555556,0.3333333333333333,0.4,0.3333333333333333,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.2222222222222222,0.37500000000000006,0.4444444444444445,0.3,0.28571428571428575,0.2,0.11111111111111112,0.1,0.6666666666666666,0.1,0.5263157894736842,0.404255319148936,0.3199999999999999,0.3589743589743589,0.27272727272727276,0.0,0.3783696216267878,0.0,0.0,0.0,0.7863712556770006,0.0,0.0,0.35243743058957433,0.0,0.5741168036894737,0.2911553764902367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32357281114717673,0.4069197092033639,0.0,0.18918481081339367,0.6468987270861898,0.0,0.4398135520611055,0.4410563468352797
0.12499999999999997,0.11111111111111112,0.0,0.33333333333333337,0.4444444444444445,0.2222222222222222,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.24999999999999997,0.625,0.33333333333333337,0.888888888888889,0.3,0.7777777777777777,0.7777777777777777,0.888888888888889,0.7777777777777777,0.7777777777777778,1.0,0.4444444444444445,0.4,0.5714285714285714,0.9,0.11111111111111112,0.1,0.2222222222222222,0.4,0.23684210526315785,0.34042553191489344,0.7999999999999999,0.6923076923076922,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18015511699609746,0.0,0.0,0.0,0.17388245921054796,0.0,0.2961585332757018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11247745744850646,0.1713298186172011,0.0
0.6249999999999999,0.7777777777777778,0.4444444444444445,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.11111111111111112,0.4444444444444445,0.5555555555555556,0.24999999999999997,0.37500000000000006,0.4444444444444445,0.3333333333333333,0.4,0.5555555555555556,0.3333333333333333,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.24999999999999997,0.4444444444444445,0.2,0.28571428571428575,0.2,0.11111111111111112,0.1,0.6666666666666666,0.2,0.6052631578947367,0.4893617021276594,0.3799999999999999,0.33333333333333326,0.3030303030303031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16631025469029329,0.22735134629531958,0.0,0.0,0.6352042233970209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4170068583075111,0.0
0.37499999999999994,0.2222222222222222,0.33333333333333337,0.11111111111111112,0.2222222222222222,0.5555555555555556,0.11111111111111112,0.22222222222222224,0.4444444444444445,0.37500000000000006,0.125,0.4444444444444445,0.4444444444444445,0.3,0.3333333333333333,0.22222222222222224,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.33333333333333337,0.7,0.5714285714285714,0.3,0.22222222222222224,0.2,0.33333333333333337,0.3,0.2894736842105263,0.3829787234042552,0.36,0.5384615384615384,0.3333333333333334,0.0,0.0,0.0,0.0,0.22277228314840117,0.2053141589446193,0.0,0.0,0.0,0.0,0.0,0.0,0.48981017769313173,0.0,0.0,0.24801854492254974,0.0,0.0,0.0,0.18679219587076903,0.0,0.0,0.0,0.23845900630982028,0.0,0.0,0.14199491759416857,0.0,0.16572354595740935,0.07681089701771152,0.35555144319007437,0.08215373916321672,0.24474042706274446
0.8749999999999999,0.5555555555555556,1.0,0.6666666666666666,0.7777777777777778,0.4444444444444445,0.3333333333333333,0.4444444444444445,0.5555555555555556,0.5,0.625,0.6666666666666666,0.5555555555555556,0.4,0.3333333333333333,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.5555555555555556,0.7499999999999999,0.5555555555555556,0.5,1.0,0.2,0.888888888888889,0.5,0.7777777777777778,0.7,0.894736842105263,0.6170212765957447,0.3799999999999999,0.7179487179487177,0.8181818181818183,0.0,0.0,0.2758114460014945,0.0,0.0,0.0,0.0,0.0,0.22850014329541385,0.0,0.0,0.0,0.0,0.18978358218296465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28219380369140523,0.0,0.0,0.0,0.0,0.0,0.15116841446401688,0.07328035860707555,0.1688552316151728,0.11270732551111028,0.0
0.6249999999999999,0.33333333333333337,0.2222222222222222,0.11111111111111112,0.4444444444444445,0.5555555555555556,0.11111111111111112,0.22222222222222224,0.4444444444444445,0.24999999999999997,0.125,0.4444444444444445,0.4444444444444445,0.3,0.3333333333333333,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.4444444444444445,0.37500000000000006,0.33333333333333337,0.5,0.5714285714285714,0.3,0.11111111111111112,0.1,0.6666666666666666,0.2,0.3947368421052631,0.36170212765957427,0.33999999999999997,0.4871794871794871,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497659202765226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05701746578263215,0.0
0.8749999999999999,0.7777777777777778,0.4444444444444445,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.625,0.6666666666666666,0.5555555555555556,0.5,0.888888888888889,0.7777777777777777,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.7499999999999999,0.5555555555555556,0.5,0.8571428571428573,0.8,0.3333333333333333,0.3,0.6666666666666666,0.5,0.7631578947368419,0.7234042553191486,0.72,0.6923076923076922,0.6969696969696971,0.2789169543625272,0.6408328896045934,0.0,0.1924755767299982,0.0,0.3219224737819193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32766578162573073,0.0,0.0,0.0,0.0,0.0,0.22748638616490766,0.0,0.30071161298556,0.3593708105883736,0.0,0.0,0.08360350690528048,0.0,0.5986212866150904,0.1204356977056794,0.1987735642975524,0.2301846230132643,0.2711438810162156
0.37499999999999994,0.2222222222222222,0.5555555555555556,0.11111111111111112,0.33333333333333337,0.2222222222222222,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.5,0.24999999999999997,0.5555555555555556,0.7777777777777777,0.3,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.37500000000000006,0.4444444444444445,0.4,0.7142857142857143,0.1,0.3333333333333333,0.8,0.33333333333333337,0.5,0.3684210526315789,0.36170212765957427,0.47999999999999987,0.5128205128205128,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17407981603982572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25461874743936874,0.0,0.0,0.0,0.3615005912775667,0.0,0.0,0.0,0.0,0.0,0.3798799248307421,0.0,0.0,0.0,0.06274872822286738,0.1589678373183481,0.1589928591219765,0.15987453431776222
0.7500000000000001,0.6666666666666666,0.4444444444444445,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.22222222222222224,0.3333333333333333,0.5555555555555556,0.5,0.37500000000000006,0.5555555555555556,0.5555555555555556,0.4,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5,0.5555555555555556,0.4,0.5714285714285714,0.3,0.4444444444444445,0.7,0.7777777777777778,0.5,0.657894736842105,0.5319148936170213,0.58,0.5641025641025641,0.7272727272727274,0.0,0.0,0.0,0.0,0.15565452678344527,0.0,0.0,0.22393134898110878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633788767192458,0.0,0.0,0.27530825273270854,0.0,0.0,0.11579366947409349,0.08071818822798513,0.0,0.10519270233023449,0.11586497685838391
0.49999999999999994,0.4444444444444445,0.2222222222222222,0.11111111111111112,0.33333333333333337,0.6666666666666666,0.11111111111111112,0.22222222222222224,0.4444444444444445,0.37500000000000006,0.24999999999999997,0.4444444444444445,0.3333333333333333,0.2,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.2222222222222222,0.37500000000000006,0.2222222222222222,0.2,0.5714285714285714,0.1,0.11111111111111112,0.1,0.4444444444444445,0.2,0.3684210526315789,0.4255319148936169,0.1999999999999999,0.33333333333333326,0.21212121212121215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583005469082767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21565060582884774,0.0,0.0,0.0,0.0974533817760677,0.0,0.0,0.20671187753757309,0.0,0.08613017972003173,0.07301559933194267
0.8749999999999999,0.6666666666666666,0.4444444444444445,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.625,0.5,0.5555555555555556,0.7777777777777777,0.5,0.5555555555555556,0.4444444444444445,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.875,0.6666666666666666,0.9,0.7142857142857143,0.4,0.3333333333333333,0.3,0.7777777777777778,0.5,0.7631578947368419,0.6808510638297871,0.64,0.8717948717948716,0.606060606060606,0.2800600483301779,0.0,0.0,0.0,0.0,0.2762367952324533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43593326223121165,0.27730210285412593,0.0,0.3570600880847535,0.0,0.0,0.0,0.0,0.0,0.0,0.14825142447990303,0.10334404670466943,0.0,0.4022851831708215,0.0
0.37499999999999994,0.2222222222222222,0.5555555555555556,0.33333333333333337,0.33333333333333337,0.2222222222222222,0.11111111111111112,0.22222222222222224,0.2222222222222222,0.24999999999999997,0.5,0.2222222222222222,0.4444444444444445,0.2,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.4444444444444445,0.7499999999999999,0.33333333333333337,0.6,0.7142857142857143,0.3,0.22222222222222224,0.4,0.4444444444444445,0.6,0.4210526315789472,0.27659574468085096,0.38,0.6153846153846154,0.5151515151515152,0.23498640034014534,0.3276467272882001,0.0,0.0,0.0,0.23177847229621237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323235503865709,0.08456227039694664,0.0,0.28821478895286096,0.08671156659618882,0.0,0.0,0.2032172875574488
0.6249999999999999,0.5555555555555556,0.4444444444444445,0.33333333333333337,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444445,0.5555555555555556,0.5,0.5,0.5555555555555556,0.7777777777777777,0.5,0.4444444444444445,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.875,0.6666666666666666,0.6,0.7142857142857143,0.4,0.3333333333333333,0.3,0.6666666666666666,0.5,0.6052631578947365,0.5744680851063828,0.66,0.7948717948717947,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32358199949835137,0.0,0.0,0.0,0.0,0.0,0.0,0.1098776851307077,0.0,0.0,0.0,0.0,0.14231574858240467,0.08232433689638609
